Timestamp,Symbol,Side,Quantity,Price
2024-07-05 13:37:49,TSLA,SELL,247,188.47717706492247
2024-07-05 13:38:03,NVDA,SELL,872,408.39
2024-07-05 13:38:16,GOOG,BUY,903,126.05
2024-07-05 13:38:48,NFLX,SELL,464,440.68
2024-07-05 13:39:11,NVDA,BUY,82,421.55
2024-07-05 13:39:31,MSFT,BUY,170,334.07
2024-07-05 13:40:20,GOOG,SELL,825,127.7
2024-07-05 13:41:11,AAPL,SELL,81,187.45
2024-07-05 13:41:50,NVDA,BUY,690,430.94
2024-07-05 13:42:15,NVDA,SELL,439,436.0
2024-07-05 13:42:55,GOOG,BUY,263,134.49
2024-07-05 13:44:32,NVDA,SELL,77,420.86
2024-07-05 13:45:09,NFLX,BUY,599,438.15
2024-07-05 13:47:05,MSFT,SELL,657,354.58
2024-07-05 13:48:35,NFLX,SELL,732,449.37
2024-07-05 13:50:39,AMZN,BUY,419,128.02
2024-07-05 13:51:50,MSFT,SELL,582,342.28
2024-07-05 13:54:07,MSFT,SELL,444,332.46
2024-07-05 13:55:51,GOOG,BUY,97,129.17
2024-07-05 13:56:26,AAPL,BUY,294,188.82
2024-07-05 13:57:07,NVDA,SELL,540,414.78
2024-07-05 13:57:25,META,BUY,533,293.55
2024-07-05 13:58:30,AAPL,SELL,268,190.26
2024-07-05 13:59:42,NVDA,BUY,75,426.4
2024-07-05 14:00:01,GOOG,BUY,892,132.13
2024-07-05 14:01:43,NFLX,BUY,79,444.97
2024-07-05 14:02:40,NFLX,BUY,768,443.11
2024-07-05 14:03:04,TSLA,BUY,615,246.0
2024-07-05 14:04:13,MSFT,BUY,941,343.45
2024-07-05 14:04:28,TSLA,BUY,548,243.16
2024-07-05 14:04:57,GOOG,SELL,542,130.73
2024-07-05 14:06:27,META,BUY,810,305.56
2024-07-05 14:06:44,NVDA,BUY,835,411.88
2024-07-05 14:07:12,MSFT,BUY,187,335.63
2024-07-05 14:09:39,NVDA,BUY,76,423.12
2024-07-05 14:09:47,AAPL,SELL,807,184.95
2024-07-05 14:10:07,MSFT,BUY,365,339.81
2024-07-05 14:10:33,NVDA,SELL,128,415.98
2024-07-05 14:11:04,META,BUY,805,312.57
2024-07-05 14:13:30,GOOG,SELL,697,129.32
2024-07-05 14:17:36,META,BUY,513,301.19
2024-07-05 14:18:08,NFLX,SELL,881,453.79
2024-07-05 14:19:18,TSLA,SELL,641,249.69
2024-07-05 14:19:51,GOOG,SELL,572,133.86
2024-07-05 14:19:55,AAPL,BUY,165,191.26
2024-07-05 14:20:28,AMZN,BUY,844,133.4
2024-07-05 14:20:40,GOOG,BUY,378,131.61
2024-07-05 14:20:45,AMZN,BUY,329,132.52
2024-07-05 14:20:52,GOOG,SELL,993,132.97
2024-07-05 14:22:47,MSFT,SELL,493,330.13
2024-07-05 14:22:48,NVDA,BUY,431,426.97
2024-07-05 14:23:56,TSLA,BUY,245,250.69
2024-07-05 14:24:39,MSFT,SELL,393,344.34
2024-07-05 14:24:46,GOOG,SELL,383,129.03
2024-07-05 14:25:04,NVDA,BUY,576,430.52
2024-07-05 14:27:18,TSLA,SELL,704,249.08
2024-07-05 14:27:21,GOOG,SELL,513,129.76
2024-07-05 14:27:30,NVDA,SELL,181,427.41
2024-07-05 14:30:03,AMZN,SELL,785,133.07
2024-07-05 14:30:18,GOOG,SELL,311,130.17
2024-07-05 14:30:33,AAPL,BUY,893,187.84
2024-07-05 14:32:33,GOOG,BUY,562,129.38
2024-07-05 14:34:15,NVDA,SELL,396,403.79
2024-07-05 14:35:04,NFLX,BUY,516,442.51
2024-07-05 14:37:01,TSLA,SELL,844,253.05
2024-07-05 14:37:35,META,SELL,674,305.78
2024-07-05 14:39:31,NFLX,BUY,991,446.61
2024-07-05 14:41:07,NVDA,SELL,544,431.01
2024-07-05 14:41:54,AAPL,BUY,210,192.64
2024-07-05 14:42:07,MSFT,BUY,964,347.85
2024-07-05 14:43:45,MSFT,BUY,272,335.94
2024-07-05 14:45:03,NFLX,BUY,265,445.67
2024-07-05 14:46:39,AMZN,SELL,232,134.41
2024-07-05 14:48:47,AMZN,BUY,996,136.04
2024-07-05 14:49:34,GOOG,BUY,765,135.69
2024-07-05 14:50:29,NFLX,SELL,363,446.75
2024-07-05 14:50:43,AAPL,BUY,694,188.49
2024-07-05 14:51:14,TSLA,SELL,188,242.84
2024-07-05 14:51:50,NVDA,BUY,49,420.37
2024-07-05 14:52:14,AMZN,BUY,681,130.83
2024-07-05 14:54:45,AMZN,SELL,31,139.47
2024-07-05 14:55:36,NFLX,BUY,218,448.41
2024-07-05 14:57:22,META,BUY,544,298.2
2024-07-05 14:57:44,AMZN,BUY,436,135.37
2024-07-05 14:57:56,AMZN,BUY,851,136.06
2024-07-05 14:58:53,AAPL,SELL,243,189.07
2024-07-05 14:59:18,NFLX,BUY,531,442.27
2024-07-05 14:59:54,TSLA,BUY,271,253.81
2024-07-05 14:59:59,TSLA,SELL,610,249.55
2024-07-05 15:00:40,META,SELL,824,302.41
2024-07-05 15:01:25,TSLA,BUY,112,254.93
2024-07-05 15:03:07,AMZN,BUY,471,132.88
2024-07-05 15:03:22,META,SELL,532,296.17
2024-07-05 15:04:18,TSLA,BUY,901,249.06
2024-07-05 15:04:54,TSLA,SELL,869,253.43
2024-07-05 15:04:59,MSFT,BUY,825,335.93
2024-07-05 15:06:08,TSLA,SELL,549,245.6
2024-07-05 15:08:05,AMZN,SELL,17,129.3
2024-07-05 15:09:45,AAPL,BUY,348,183.84
2024-07-05 15:11:28,AMZN,SELL,771,136.43
2024-07-05 15:12:01,AAPL,SELL,808,181.18
2024-07-05 15:12:31,AMZN,BUY,528,135.24
2024-07-05 15:13:53,AMZN,SELL,977,132.72
2024-07-05 15:15:19,NVDA,BUY,263,419.89
2024-07-05 15:16:11,GOOG,SELL,221,129.77
2024-07-05 15:18:46,AAPL,BUY,999,197.72
2024-07-05 15:18:48,GOOG,SELL,679,130.91
2024-07-05 15:19:24,NVDA,BUY,605,431.23
2024-07-05 15:20:07,NVDA,SELL,27,429.48
2024-07-05 15:20:18,NVDA,BUY,207,422.82
2024-07-05 15:22:47,MSFT,SELL,902,337.47
2024-07-05 15:23:39,MSFT,BUY,715,351.71
2024-07-05 15:24:03,MSFT,BUY,240,340.03
2024-07-05 15:25:25,AMZN,BUY,574,139.28
2024-07-05 15:27:21,TSLA,BUY,19,257.47
2024-07-05 15:27:24,NFLX,BUY,132,441.47
2024-07-05 15:27:36,META,BUY,621,316.37
2024-07-05 15:28:06,MSFT,SELL,36,341.13
2024-07-05 15:30:50,AMZN,BUY,220,132.31
2024-07-05 15:31:16,AMZN,SELL,990,130.67
2024-07-05 15:32:10,MSFT,SELL,942,335.73
2024-07-05 15:33:03,GOOG,SELL,38,130.48
2024-07-05 15:33:46,GOOG,BUY,799,131.93
2024-07-05 15:34:17,AAPL,SELL,41,188.17
2024-07-05 15:34:34,TSLA,SELL,437,244.54
2024-07-05 15:34:41,NVDA,SELL,785,424.25
2024-07-05 15:35:21,AAPL,SELL,58,192.9
2024-07-05 15:37:03,NFLX,BUY,168,454.36
2024-07-05 15:37:08,META,BUY,420,307.74
2024-07-05 15:37:23,NFLX,SELL,566,451.85
2024-07-05 15:38:11,MSFT,BUY,786,334.3
2024-07-05 15:38:37,META,BUY,784,303.45
2024-07-05 15:39:42,META,SELL,774,305.73
2024-07-05 15:40:30,TSLA,SELL,401,255.53
2024-07-05 15:40:58,MSFT,BUY,918,344.14
2024-07-05 15:42:39,GOOG,BUY,433,126.88
2024-07-05 15:42:56,NVDA,BUY,180,411.85
2024-07-05 15:45:14,NVDA,SELL,428,414.95
2024-07-05 15:45:52,META,SELL,659,298.74
2024-07-05 15:46:08,META,BUY,254,290.52
2024-07-05 15:48:32,TSLA,SELL,296,255.04
2024-07-05 15:48:36,NFLX,BUY,531,459.71
2024-07-05 15:49:04,GOOG,BUY,251,124.91
2024-07-05 15:49:10,META,BUY,612,308.87
2024-07-05 15:50:07,MSFT,BUY,531,339.08
2024-07-05 15:50:07,AAPL,SELL,404,190.17
2024-07-05 15:50:15,MSFT,BUY,325,341.04
2024-07-05 15:50:19,GOOG,SELL,89,122.9
2024-07-05 15:50:41,NFLX,BUY,1267,446.45
2024-07-05 15:50:52,MSFT,SELL,412,347.02
2024-07-05 15:51:29,AAPL,SELL,282,189.96
2024-07-05 15:52:44,GOOG,BUY,43,126.19
2024-07-05 15:55:26,NFLX,BUY,942,449.98
2024-07-05 15:55:29,TSLA,SELL,315,252.13
2024-07-05 15:55:50,NFLX,SELL,492,453.22
2024-07-05 15:57:16,MSFT,BUY,369,335.84
2024-07-05 15:57:36,MSFT,BUY,888,336.81
2024-07-05 15:57:38,TSLA,BUY,842,244.54
2024-07-05 15:58:36,AAPL,BUY,452,192.52
2024-07-05 15:58:51,NVDA,BUY,466,416.07
2024-07-06 09:30:38,AMZN,BUY,73,140.74
2024-07-06 09:31:03,GOOG,BUY,98,132.48
2024-07-06 09:32:32,GOOG,BUY,860,129.04
2024-07-06 09:32:40,AMZN,BUY,472,137.53
2024-07-06 09:32:46,NFLX,SELL,176,466.95
2024-07-06 09:33:18,MSFT,BUY,567,342.02
2024-07-06 09:33:25,AAPL,SELL,217,189.92
2024-07-06 09:33:55,NVDA,BUY,863,418.13
2024-07-06 09:34:50,TSLA,BUY,849,253.16
2024-07-06 09:36:56,NVDA,SELL,698,403.9
2024-07-06 09:38:18,MSFT,SELL,406,354.36
2024-07-06 09:38:33,GOOG,BUY,307,130.99
2024-07-06 09:38:51,NVDA,BUY,731,421.83
2024-07-06 09:39:17,MSFT,BUY,480,338.81
2024-07-06 09:40:47,GOOG,BUY,734,129.06
2024-07-06 09:40:47,AAPL,SELL,969,197.65
2024-07-06 09:41:25,NVDA,BUY,12,427.17
2024-07-06 09:42:03,MSFT,SELL,416,336.85
2024-07-06 09:42:38,AMZN,SELL,299,128.54
2024-07-06 09:43:01,META,BUY,6327,291.94
2024-07-06 09:44:19,TSLA,SELL,43,252.79
2024-07-06 09:45:01,GOOG,BUY,792,131.44
2024-07-06 09:45:46,GOOG,BUY,321,132.05
2024-07-06 09:46:06,META,SELL,83,304.56
2024-07-06 09:46:20,GOOG,SELL,131,131.68
2024-07-06 09:46:45,TSLA,BUY,104,132.14851179617355
2024-07-06 09:47:35,NFLX,BUY,465,459.07
2024-07-06 09:47:46,NVDA,BUY,664,414.67
2024-07-06 09:49:29,AAPL,BUY,274,196.01
2024-07-06 09:50:36,NFLX,BUY,91,441.78
2024-07-06 09:52:20,NVDA,SELL,836,430.56
2024-07-06 09:54:41,META,SELL,404,314.86
2024-07-06 09:55:45,NVDA,SELL,390,435.48
2024-07-06 09:57:00,NFLX,BUY,402,449.54
2024-07-06 09:57:10,NVDA,SELL,955,423.66
2024-07-06 09:57:39,NFLX,BUY,428,442.21
2024-07-06 09:57:42,AMZN,BUY,154,135.23
2024-07-06 09:59:26,AMZN,SELL,279,129.41
2024-07-06 09:59:28,MSFT,BUY,11,337.53
2024-07-06 10:00:13,GOOG,BUY,209,132.33
2024-07-06 10:00:33,MSFT,BUY,349,339.6
2024-07-06 10:03:09,NFLX,BUY,405,444.72
2024-07-06 10:04:24,NFLX,SELL,581,447.85
2024-07-06 10:06:37,AMZN,BUY,688,137.38
2024-07-06 10:06:39,AMZN,SELL,792,132.84
2024-07-06 10:06:57,AAPL,SELL,613,187.15
2024-07-06 10:08:08,NFLX,SELL,430,438.6
2024-07-06 10:08:56,NFLX,SELL,11,453.12
2024-07-06 10:09:15,MSFT,BUY,268,345.12
2024-07-06 10:09:49,AMZN,BUY,903,132.06
2024-07-06 10:10:21,NVDA,BUY,152,426.2
2024-07-06 10:11:41,MSFT,SELL,49,348.76
2024-07-06 10:12:03,META,BUY,517,299.19
2024-07-06 10:13:00,NFLX,SELL,343,452.52
2024-07-06 10:13:19,MSFT,BUY,665,332.85
2024-07-06 10:13:23,MSFT,BUY,891,337.95
2024-07-06 10:14:05,MSFT,SELL,929,340.05
2024-07-06 10:15:26,AMZN,BUY,637,133.93
2024-07-06 10:15:29,NFLX,SELL,335,449.98
2024-07-06 10:15:39,MSFT,BUY,482,335.01
2024-07-06 10:16:05,NFLX,BUY,180,453.65
2024-07-06 10:16:17,AAPL,SELL,525,186.79
2024-07-06 10:16:46,META,BUY,747,309.29
2024-07-06 10:18:25,TSLA,SELL,783,258.28
2024-07-06 10:18:37,TSLA,BUY,445,240.8
2024-07-06 10:19:31,TSLA,BUY,805,250.51
2024-07-06 10:19:41,AMZN,BUY,523,136.16
2024-07-06 10:19:56,AAPL,SELL,647,193.83
2024-07-06 10:20:24,AMZN,SELL,175,136.39
2024-07-06 10:20:28,TSLA,SELL,150,257.29
2024-07-06 10:20:33,NVDA,SELL,579,427.37
2024-07-06 10:20:42,GOOG,BUY,421,128.22
2024-07-06 10:22:47,AAPL,SELL,312,186.67
2024-07-06 10:25:54,AAPL,BUY,971,192.27
2024-07-06 10:27:17,AAPL,BUY,306,190.0
2024-07-06 10:27:50,NFLX,SELL,395,436.79
2024-07-06 10:28:23,TSLA,BUY,665,251.27
2024-07-06 10:29:49,AAPL,SELL,398,193.07
2024-07-06 10:30:12,NFLX,BUY,633,449.21
2024-07-06 10:30:26,META,SELL,630,298.38
2024-07-06 10:32:27,AMZN,BUY,438,130.85
2024-07-06 10:32:35,GOOG,SELL,727,126.58
2024-07-06 10:32:56,META,SELL,789,296.01
2024-07-06 10:34:42,GOOG,BUY,727,130.37
2024-07-06 10:34:47,TSLA,BUY,574,252.17
2024-07-06 10:35:38,META,BUY,752,295.17
2024-07-06 10:36:46,NVDA,SELL,128,413.48
2024-07-06 10:37:22,NFLX,SELL,70,464.2
2024-07-06 10:37:42,AMZN,SELL,532,133.13
2024-07-06 10:37:53,AMZN,BUY,259,134.45
2024-07-06 10:39:05,AMZN,SELL,534,138.64
2024-07-06 10:39:19,NFLX,BUY,969,440.62
2024-07-06 10:40:00,GOOG,SELL,365,129.57
2024-07-06 10:40:31,NVDA,BUY,212,432.62
2024-07-06 10:40:35,NFLX,SELL,545,455.86
2024-07-06 10:42:46,TSLA,BUY,328,250.25
2024-07-06 10:42:47,GOOG,SELL,921,128.0
2024-07-06 10:43:51,META,SELL,403,301.08
2024-07-06 10:46:28,MSFT,SELL,401,343.17
2024-07-06 10:47:05,MSFT,SELL,135,353.37
2024-07-06 10:47:08,AAPL,SELL,292,187.48
2024-07-06 10:48:21,TSLA,SELL,181,246.24
2024-07-06 10:49:16,TSLA,BUY,444,260.25
2024-07-06 10:49:37,TSLA,SELL,537,252.68
2024-07-06 10:50:15,AMZN,SELL,3590,137.6
2024-07-06 10:50:45,META,BUY,551,312.16
2024-07-06 10:53:02,NFLX,BUY,946,467.51
2024-07-06 10:53:06,AAPL,BUY,345,189.47
2024-07-06 10:55:20,AMZN,BUY,187,137.49
2024-07-06 10:55:49,NVDA,SELL,223,427.58
2024-07-06 10:58:19,AMZN,BUY,444,136.55
2024-07-06 10:58:29,NFLX,SELL,341,447.83
2024-07-06 10:59:03,META,BUY,934,309.51
2024-07-06 10:59:07,TSLA,SELL,291,258.02
2024-07-06 10:59:17,TSLA,BUY,762,255.39
2024-07-06 10:59:32,NFLX,BUY,741,444.86
2024-07-06 11:00:04,AAPL,SELL,708,191.36
2024-07-06 11:00:12,NFLX,BUY,415,444.38
2024-07-06 11:00:58,NVDA,SELL,19,425.65
2024-07-06 11:01:38,AAPL,BUY,501,161.1878594137011
2024-07-06 11:01:48,NVDA,SELL,199,417.6
2024-07-06 11:03:06,NFLX,BUY,386,448.39
2024-07-06 11:05:28,META,SELL,578,295.99
2024-07-06 11:08:27,NVDA,BUY,195,421.81
2024-07-06 11:14:41,AAPL,BUY,52,191.75
2024-07-06 11:14:45,AMZN,SELL,12,133.57
2024-07-06 11:15:02,TSLA,SELL,67,251.68
2024-07-06 11:15:11,AAPL,SELL,759,189.02
2024-07-06 11:17:06,NFLX,BUY,761,462.45
2024-07-06 11:17:41,NFLX,BUY,65,439.3
2024-07-06 11:20:28,AMZN,BUY,906,134.39
2024-07-06 11:21:25,GOOG,SELL,318,130.01
2024-07-06 11:23:34,META,BUY,639,300.27
2024-07-06 11:25:10,NFLX,BUY,855,446.38
2024-07-06 11:26:00,NFLX,BUY,458,453.96
2024-07-06 11:28:20,GOOG,BUY,316,132.29
2024-07-06 11:28:37,META,BUY,138,297.44
2024-07-06 11:30:31,AMZN,BUY,303,134.65
2024-07-06 11:31:57,AMZN,SELL,899,136.7
2024-07-06 11:33:06,NVDA,SELL,480,409.46
2024-07-06 11:33:17,NFLX,BUY,498,453.12
2024-07-06 11:34:47,GOOG,BUY,690,127.38
2024-07-06 11:34:54,MSFT,SELL,135,345.13
2024-07-06 11:35:36,AAPL,SELL,320,185.42
2024-07-06 11:35:45,NVDA,SELL,848,414.87
2024-07-06 11:36:20,META,BUY,532,304.92
2024-07-06 11:36:22,TSLA,BUY,335,257.24
2024-07-06 11:36:27,TSLA,SELL,142,253.96
2024-07-06 11:36:42,AAPL,BUY,51,185.09
2024-07-06 11:37:04,AAPL,BUY,717,188.65
2024-07-06 11:37:38,AMZN,BUY,372,133.37
2024-07-06 11:38:29,GOOG,SELL,253,125.92
2024-07-06 11:40:47,GOOG,SELL,798,132.48
2024-07-06 11:41:38,NFLX,BUY,973,457.82
2024-07-06 11:43:00,NVDA,BUY,695,420.28
2024-07-06 11:43:32,META,SELL,54,295.83
2024-07-06 11:44:14,AAPL,SELL,561,184.12
2024-07-06 11:45:51,AMZN,SELL,556,133.26
2024-07-06 11:46:43,AAPL,BUY,855,187.88
2024-07-06 11:46:45,TSLA,SELL,164,246.58
2024-07-06 11:47:14,TSLA,BUY,551,244.09
2024-07-06 11:47:22,TSLA,BUY,165,241.19
2024-07-06 11:48:10,NVDA,SELL,787,424.06
2024-07-06 11:49:30,NFLX,BUY,680,447.45
2024-07-06 11:50:16,AAPL,SELL,738,186.94
2024-07-06 11:50:35,NVDA,BUY,369,419.81
2024-07-06 11:51:12,TSLA,BUY,219,250.1
2024-07-06 11:54:04,GOOG,SELL,255,128.59
2024-07-06 11:56:49,META,BUY,888,303.89
2024-07-06 11:58:16,MSFT,BUY,414,334.81
2024-07-06 11:59:31,AAPL,SELL,639,188.11
2024-07-06 11:59:46,GOOG,BUY,575,128.97
2024-07-06 12:01:31,AAPL,SELL,432,185.96
2024-07-06 12:01:45,META,BUY,376,300.24
2024-07-06 12:02:26,NFLX,BUY,445,460.0
2024-07-06 12:03:04,MSFT,BUY,701,343.67
2024-07-06 12:03:30,TSLA,BUY,633,246.44
2024-07-06 12:04:05,NVDA,SELL,340,421.16
2024-07-06 12:05:07,NVDA,SELL,480,417.08
2024-07-06 12:05:22,NVDA,BUY,389,415.52
2024-07-06 12:05:53,TSLA,BUY,88,250.76
2024-07-06 12:06:17,META,BUY,206,298.64
2024-07-06 12:06:28,NVDA,SELL,254,439.37
2024-07-06 12:07:14,NVDA,BUY,21,411.7
2024-07-06 12:07:45,NVDA,SELL,720,411.39
2024-07-06 12:07:58,NVDA,BUY,196,419.27
2024-07-06 12:08:34,TSLA,BUY,201,250.13
2024-07-06 12:08:57,AMZN,SELL,259,134.78
2024-07-06 12:09:00,AAPL,SELL,371,192.58
2024-07-06 12:10:20,TSLA,BUY,583,251.25
2024-07-06 12:10:53,NFLX,BUY,536,446.12
2024-07-06 12:11:18,NVDA,BUY,763,409.56
2024-07-06 12:11:22,MSFT,SELL,418,339.45
2024-07-06 12:11:34,NFLX,BUY,99,457.97
2024-07-06 12:12:47,MSFT,BUY,413,338.8
2024-07-06 12:12:57,GOOG,SELL,781,131.4
2024-07-06 12:13:41,TSLA,SELL,436,245.47
2024-07-06 12:14:12,TSLA,SELL,107,254.63
2024-07-06 12:14:13,GOOG,BUY,517,130.46
2024-07-06 12:14:41,NVDA,SELL,296,427.75
2024-07-06 12:15:21,GOOG,SELL,850,129.69
2024-07-06 12:15:22,MSFT,SELL,671,341.56
2024-07-06 12:17:21,MSFT,SELL,851,447.4111820648649
2024-07-06 12:17:48,TSLA,SELL,189,245.52
2024-07-06 12:17:56,GOOG,BUY,620,134.78
2024-07-06 12:18:12,MSFT,BUY,466,346.28
2024-07-06 12:19:28,TSLA,SELL,220,250.51
2024-07-06 12:19:51,TSLA,BUY,751,255.83
2024-07-06 12:20:00,AAPL,BUY,823,189.5
2024-07-06 12:20:11,NFLX,SELL,339,470.72
2024-07-06 12:20:28,NVDA,BUY,157,409.38
2024-07-06 12:22:34,META,SELL,503,300.94
2024-07-06 12:22:50,MSFT,SELL,835,325.95
2024-07-06 12:24:36,MSFT,BUY,94,332.69
2024-07-06 12:25:06,GOOG,SELL,586,129.43
2024-07-06 12:25:09,NVDA,SELL,738,423.53
2024-07-06 12:25:13,AMZN,BUY,558,85.62910432187839
2024-07-06 12:26:23,NFLX,BUY,715,449.35
2024-07-06 12:26:33,AAPL,BUY,162,197.35
2024-07-06 12:27:22,TSLA,BUY,489,262.44
2024-07-06 12:28:51,NVDA,SELL,997,424.07
2024-07-06 12:30:18,NVDA,BUY,520,422.43
2024-07-06 12:30:40,TSLA,BUY,101,255.97
2024-07-06 12:30:43,GOOG,SELL,67,128.98
2024-07-06 12:30:52,NFLX,SELL,892,450.49
2024-07-06 12:30:55,NVDA,BUY,968,428.41
2024-07-06 12:31:05,TSLA,BUY,17,243.95
2024-07-06 12:31:30,GOOG,BUY,825,129.96
2024-07-06 12:31:53,MSFT,BUY,276,332.71
2024-07-06 12:32:12,MSFT,SELL,762,333.46
2024-07-06 12:32:32,MSFT,BUY,407,347.94
2024-07-06 12:32:41,MSFT,BUY,549,341.49
2024-07-06 12:32:49,META,BUY,934,294.08
2024-07-06 12:32:50,NVDA,BUY,330,414.85
2024-07-06 12:33:21,TSLA,SELL,549,252.57
2024-07-06 12:33:44,AMZN,BUY,924,130.56
2024-07-06 12:34:36,NFLX,BUY,671,438.46
2024-07-06 12:35:55,AAPL,BUY,122,189.65
2024-07-06 12:36:39,NFLX,SELL,104,445.01
2024-07-06 12:37:01,MSFT,SELL,115,339.31
2024-07-06 12:37:03,AAPL,BUY,932,192.84
2024-07-06 12:38:23,NFLX,SELL,125,439.59
2024-07-06 12:41:12,AAPL,SELL,543,186.04
2024-07-06 12:43:06,NVDA,BUY,27,419.33
2024-07-06 12:43:21,META,BUY,757,291.67
2024-07-06 12:44:52,NVDA,BUY,938,422.3
2024-07-06 12:45:20,AAPL,BUY,632,188.37
2024-07-06 12:46:01,AAPL,BUY,173,184.6
2024-07-06 12:46:40,NFLX,SELL,317,453.31
2024-07-06 12:47:03,NFLX,BUY,499,450.01
2024-07-06 12:48:27,META,SELL,149,309.06
2024-07-06 12:48:32,MSFT,BUY,200,343.89
2024-07-06 12:51:28,META,BUY,750,296.65
2024-07-06 12:51:38,NFLX,SELL,504,436.08
2024-07-06 12:51:47,NFLX,BUY,813,460.25
2024-07-06 12:52:39,TSLA,SELL,697,244.95
2024-07-06 12:52:51,AMZN,SELL,176,135.34
2024-07-06 12:52:51,TSLA,BUY,637,251.12
2024-07-06 12:54:40,NFLX,SELL,631,449.47
2024-07-06 12:55:06,NFLX,SELL,122,447.68
2024-07-06 12:55:25,NVDA,SELL,683,409.18
2024-07-06 12:56:40,META,BUY,40,298.01
2024-07-06 12:58:27,AMZN,BUY,244,135.57
2024-07-06 12:58:52,MSFT,SELL,800,334.92
2024-07-06 12:58:53,GOOG,BUY,357,128.95
2024-07-06 12:59:18,GOOG,SELL,132,126.47
2024-07-06 13:01:25,MSFT,BUY,972,342.54
2024-07-06 13:02:51,AAPL,BUY,472,192.15
2024-07-06 13:05:46,NVDA,SELL,540,428.63
2024-07-06 13:06:01,TSLA,BUY,817,252.88
2024-07-06 13:06:08,AMZN,BUY,156,131.84
2024-07-06 13:07:10,META,BUY,704,298.77
2024-07-06 13:08:16,NFLX,SELL,576,454.0
2024-07-06 13:09:12,AAPL,BUY,915,189.5
2024-07-06 13:09:42,GOOG,SELL,674,127.74
2024-07-06 13:11:37,MSFT,BUY,319,335.15
2024-07-06 13:12:04,META,BUY,550,300.06
2024-07-06 13:12:41,NFLX,BUY,478,450.3
2024-07-06 13:13:01,TSLA,SELL,113,245.27
2024-07-06 13:13:20,AMZN,SELL,930,140.3
2024-07-06 13:13:37,MSFT,SELL,769,346.77
2024-07-06 13:17:17,AMZN,SELL,791,132.26
2024-07-06 13:19:14,AAPL,BUY,32,190.45
2024-07-06 13:19:26,GOOG,BUY,562,131.38
2024-07-06 13:19:36,META,BUY,530,302.81
2024-07-06 13:21:58,NVDA,BUY,382,413.91
2024-07-06 13:24:49,AMZN,SELL,14,134.84
2024-07-06 13:27:55,MSFT,SELL,616,345.54
2024-07-06 13:28:07,NFLX,SELL,861,456.91
2024-07-06 13:28:08,GOOG,BUY,411,131.94
2024-07-06 13:28:14,AMZN,BUY,792,139.69
2024-07-06 13:28:37,AMZN,SELL,268,136.14
2024-07-06 13:28:45,NFLX,BUY,342,469.94
2024-07-06 13:29:03,AAPL,BUY,538,185.36
2024-07-06 13:29:14,NFLX,SELL,176,437.41
2024-07-06 13:29:36,META,BUY,654,303.0
2024-07-06 13:30:42,TSLA,SELL,679,242.89
2024-07-06 13:31:05,META,SELL,972,312.48
2024-07-06 13:31:48,META,BUY,253,296.45
2024-07-06 13:32:10,AMZN,BUY,414,132.99
2024-07-06 13:34:39,TSLA,SELL,455,247.32
2024-07-06 13:35:41,AAPL,SELL,516,188.24
2024-07-06 13:36:16,AAPL,SELL,77,192.4
2024-07-06 13:36:25,MSFT,BUY,429,332.23
2024-07-06 13:37:05,AAPL,BUY,634,198.49
2024-07-06 13:38:17,MSFT,BUY,769,332.99
2024-07-06 13:39:24,AMZN,BUY,953,132.51
2024-07-06 13:39:57,AAPL,SELL,431,191.49
2024-07-06 13:40:00,MSFT,BUY,860,338.75
2024-07-06 13:40:40,MSFT,BUY,522,340.84
2024-07-06 13:40:47,TSLA,BUY,353,246.06
2024-07-06 13:40:50,NVDA,BUY,955,418.46
2024-07-06 13:40:57,AAPL,SELL,831,195.65
2024-07-06 13:41:42,AAPL,SELL,199,181.19
2024-07-06 13:41:43,GOOG,BUY,136,131.54
2024-07-06 13:42:27,NFLX,SELL,866,447.62
2024-07-06 13:43:01,AMZN,BUY,602,138.88
2024-07-06 13:43:01,NVDA,BUY,783,419.88
2024-07-06 13:43:19,META,SELL,189,298.78
2024-07-06 13:43:32,MSFT,BUY,123,337.2
2024-07-06 13:44:08,AMZN,BUY,334,139.47
2024-07-06 13:45:23,AMZN,BUY,179,137.1
2024-07-06 13:47:24,AMZN,BUY,148,133.45
2024-07-06 13:47:30,NFLX,SELL,764,452.89
2024-07-06 13:47:30,TSLA,BUY,268,252.0
2024-07-06 13:48:20,NVDA,BUY,69,410.3
2024-07-06 13:49:21,AMZN,BUY,10,136.02
2024-07-06 13:49:39,NFLX,BUY,247,437.76
2024-07-06 13:49:43,GOOG,BUY,445,133.0
2024-07-06 13:49:53,META,SELL,131,304.98
2024-07-06 13:51:06,AAPL,BUY,325,186.83
2024-07-06 13:53:06,AAPL,SELL,679,195.55
2024-07-06 13:53:34,TSLA,BUY,385,244.77
2024-07-06 13:53:38,AMZN,BUY,880,135.17
2024-07-06 13:54:07,MSFT,SELL,994,338.11
2024-07-06 13:54:17,TSLA,BUY,468,250.81
2024-07-06 13:54:50,TSLA,SELL,639,264.7
2024-07-06 13:55:01,TSLA,SELL,249,249.97
2024-07-06 13:55:46,GOOG,SELL,203,135.04
2024-07-06 13:58:38,NVDA,SELL,30,420.48
2024-07-06 13:59:27,GOOG,BUY,387,134.81
2024-07-06 14:00:27,GOOG,SELL,777,127.3
2024-07-06 14:01:33,AAPL,SELL,336,192.04
